date,red_fighter,blue_fighter,total_minutes,red_kd,red_sig_str_landed,red_sig_str_attempted,red_td_landed,red_td_attempted,red_sub_att,red_ctrl_seconds,blue_kd,blue_sig_str_landed,blue_sig_str_attempted,blue_td_landed,blue_td_attempted,blue_sub_att,blue_ctrl_seconds
2012-04-14,Alexander Gustafsson,Thiago Silva,15.0,1.0,76.0,283.0,1.0,1.0,0.0,40.0,0.0,38.0,108.0,0.0,0.0,0.0,0.0
2012-04-14,Brian Stann,Alessio Sakara,2.433,1.0,18.0,33.0,0.0,0.0,0.0,77.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0
2012-04-14,Paulo Thiago,Siyar Bahadurzada,0.7,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0
2012-04-14,Dennis Siver,Diego Nunes,15.0,0.0,68.0,203.0,0.0,6.0,0.0,33.0,0.0,49.0,125.0,0.0,0.0,0.0,0.0
2012-04-14,DaMarques Johnson,John Maguire,9.667,0.0,15.0,25.0,0.0,0.0,1.0,105.0,0.0,6.0,7.0,3.0,3.0,1.0,368.0
2012-04-14,Brad Pickett,Damacio Page,9.083,1.0,36.0,67.0,4.0,5.0,1.0,338.0,0.0,23.0,57.0,1.0,4.0,1.0,63.0
2012-04-14,Papy Abedi,James Head,4.55,0.0,11.0,18.0,1.0,3.0,0.0,115.0,0.0,21.0,43.0,0.0,0.0,1.0,43.0
2012-04-14,Cyrille Diabate,Tom DeBlass,15.0,0.0,48.0,50.0,2.0,2.0,0.0,327.0,0.0,1.0,6.0,2.0,4.0,1.0,440.0
2012-04-14,Francis Carmont,Magnus Cedenblad,6.7,0.0,28.0,30.0,2.0,2.0,1.0,218.0,0.0,11.0,14.0,0.0,0.0,1.0,134.0
2012-04-14,Reza Madadi,Yoislandy Izquierdo,6.467,0.0,1.0,1.0,3.0,7.0,1.0,135.0,0.0,36.0,64.0,0.0,2.0,0.0,17.0
2012-04-14,Simeon Thoresen,Besam Yousef,7.6,0.0,37.0,67.0,1.0,4.0,3.0,209.0,0.0,28.0,54.0,0.0,0.0,0.0,9.0
2012-04-14,Jason Young,Eric Wisely,15.0,0.0,44.0,86.0,4.0,6.0,0.0,511.0,0.0,36.0,69.0,0.0,1.0,0.0,9.0
2012-03-02,Thiago Alves,Martin Kampmann,14.2,0.0,62.0,118.0,2.0,3.0,0.0,151.0,0.0,47.0,118.0,1.0,7.0,1.0,150.0
2012-03-02,Joseph Benavidez,Yasuhiro Urushitani,5.183,1.0,18.0,50.0,1.0,5.0,1.0,171.0,0.0,8.0,18.0,0.0,0.0,0.0,0.0
2012-03-02,Demetrious Johnson,Ian McCall,15.0,0.0,75.0,145.0,0.0,4.0,0.0,46.0,0.0,61.0,144.0,4.0,9.0,0.0,227.0
2012-03-02,Court McGee,Constantinos Philippou,15.0,0.0,58.0,167.0,0.0,8.0,0.0,39.0,0.0,60.0,155.0,0.0,0.0,0.0,2.0
2012-03-02,James Te Huna,Aaron Rosa,2.133,0.0,22.0,33.0,0.0,0.0,0.0,67.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
2012-03-02,Anthony Perosh,Nick Penner,4.983,0.0,25.0,45.0,2.0,4.0,0.0,148.0,0.0,5.0,22.0,0.0,0.0,0.0,10.0
2012-03-02,Cole Miller,Steven Siler,15.0,0.0,72.0,152.0,1.0,5.0,0.0,164.0,0.0,81.0,221.0,1.0,6.0,1.0,78.0
2012-03-02,Kyle Noke,Andrew Craig,15.0,0.0,36.0,63.0,3.0,7.0,1.0,209.0,0.0,36.0,79.0,1.0,2.0,0.0,237.0
2012-03-02,TJ Waldburger,Jake Hecht,0.917,0.0,3.0,3.0,1.0,1.0,1.0,6.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0
2012-03-02,Mackens Semerzier,Daniel Pineda,2.083,0.0,9.0,12.0,0.0,0.0,0.0,20.0,1.0,14.0,21.0,0.0,0.0,2.0,19.0
2012-03-02,Oli Thompson,Shawn Jordan,8.883,0.0,29.0,62.0,0.0,1.0,1.0,5.0,0.0,64.0,113.0,0.0,0.0,0.0,80.0
2012-02-25,Frankie Edgar,Benson Henderson,25.0,0.0,68.0,190.0,5.0,12.0,0.0,127.0,0.0,87.0,264.0,1.0,1.0,3.0,37.0
2012-02-25,Quinton Jackson,Ryan Bader,15.0,0.0,16.0,39.0,1.0,4.0,0.0,21.0,0.0,55.0,101.0,4.0,9.0,0.0,529.0
2012-02-25,Mark Hunt,Cheick Kongo,2.183,1.0,10.0,16.0,0.0,0.0,0.0,18.0,0.0,5.0,12.0,0.0,0.0,0.0,7.0
2012-02-25,Yoshihiro Akiyama,Jake Shields,15.0,0.0,33.0,97.0,2.0,4.0,0.0,67.0,0.0,91.0,201.0,2.0,14.0,0.0,224.0
2012-02-25,Yushin Okami,Tim Boetsch,10.9,0.0,29.0,75.0,1.0,2.0,0.0,242.0,1.0,42.0,93.0,0.0,1.0,1.0,6.0
2012-02-25,Hatsu Hioki,Bart Palaszewski,15.0,0.0,67.0,111.0,2.0,5.0,2.0,501.0,0.0,26.0,78.0,0.0,0.0,1.0,14.0
2012-02-25,Anthony Pettis,Joe Lauzon,1.35,1.0,9.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
2012-02-25,Takanori Gomi,Eiji Mitsuoka,7.35,0.0,48.0,107.0,0.0,0.0,0.0,26.0,1.0,32.0,66.0,1.0,4.0,1.0,87.0
2012-02-25,Norifumi Yamamoto,Vaughan Lee,4.483,0.0,21.0,49.0,1.0,2.0,0.0,40.0,1.0,14.0,30.0,0.0,1.0,2.0,4.0
2012-02-25,Riki Fukuda,Steve Cantwell,15.0,0.0,124.0,242.0,3.0,6.0,0.0,216.0,0.0,47.0,148.0,1.0,1.0,1.0,12.0
2012-02-25,Takeya Mizugaki,Chris Cariaso,15.0,0.0,28.0,88.0,2.0,4.0,0.0,483.0,0.0,37.0,77.0,0.0,1.0,0.0,82.0
2012-02-25,Zhang Tiequan,Issei Tamura,5.533,0.0,6.0,19.0,0.0,0.0,1.0,1.0,2.0,15.0,24.0,1.0,2.0,0.0,250.0
2012-02-15,Diego Sanchez,Jake Ellenberger,15.0,0.0,29.0,114.0,0.0,1.0,0.0,68.0,1.0,62.0,124.0,2.0,8.0,0.0,99.0
2012-02-15,Stefan Struve,Dave Herman,8.867,1.0,47.0,81.0,1.0,1.0,0.0,55.0,0.0,51.0,74.0,0.0,0.0,0.0,6.0
2012-02-15,Aaron Simpson,Ronny Markes,15.0,1.0,55.0,84.0,0.0,5.0,0.0,148.0,0.0,62.0,97.0,2.0,6.0,0.0,319.0
2012-02-15,Stipe Miocic,Philip De Fries,0.717,1.0,8.0,17.0,0.0,0.0,0.0,4.0,0.0,7.0,18.0,0.0,0.0,0.0,0.0
2012-02-15,TJ Dillashaw,Walel Watson,15.0,0.0,85.0,114.0,3.0,7.0,5.0,744.0,0.0,11.0,33.0,0.0,0.0,1.0,0.0
2012-02-15,Ivan Menjivar,John Albert,3.75,0.0,25.0,35.0,1.0,1.0,2.0,129.0,0.0,31.0,55.0,0.0,0.0,3.0,14.0
2012-02-15,Jonathan Brookins,Vagner Rocha,1.533,0.0,18.0,28.0,1.0,1.0,0.0,7.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0
2012-02-15,Anton Kuivanen,Justin Salas,15.0,0.0,38.0,115.0,0.0,0.0,0.0,1.0,0.0,50.0,111.0,4.0,15.0,0.0,254.0
2012-02-15,Tim Means,Bernardo Magalhaes,15.0,0.0,83.0,170.0,0.0,0.0,0.0,60.0,0.0,28.0,68.0,0.0,11.0,0.0,10.0
2012-02-04,Nick Diaz,Carlos Condit,25.0,0.0,105.0,246.0,1.0,3.0,0.0,105.0,0.0,151.0,320.0,0.0,0.0,0.0,4.0
2012-02-04,Roy Nelson,Fabricio Werdum,15.0,0.0,26.0,69.0,0.0,0.0,1.0,164.0,0.0,91.0,136.0,0.0,1.0,0.0,65.0
2012-02-04,Josh Koscheck,Mike Pierce,15.0,0.0,33.0,95.0,2.0,3.0,0.0,157.0,0.0,41.0,119.0,1.0,5.0,0.0,159.0
2012-02-04,Renan Barao,Scott Jorgensen,15.0,0.0,104.0,299.0,0.0,0.0,0.0,115.0,0.0,73.0,206.0,0.0,7.0,0.0,11.0
2012-02-04,Ed Herman,Clifford Starks,6.717,0.0,28.0,57.0,2.0,4.0,2.0,83.0,0.0,16.0,36.0,0.0,0.0,0.0,180.0
2012-02-04,Dustin Poirier,Max Holloway,3.383,0.0,11.0,25.0,1.0,3.0,3.0,88.0,0.0,11.0,32.0,0.0,0.0,0.0,7.0
2012-02-04,Alex Caceres,Edwin Figueroa,15.0,0.0,55.0,89.0,1.0,1.0,7.0,362.0,1.0,41.0,81.0,0.0,0.0,0.0,142.0
2012-02-04,Matt Brown,Chris Cope,6.317,1.0,48.0,71.0,1.0,3.0,0.0,80.0,0.0,20.0,82.0,0.0,0.0,0.0,69.0
2012-02-04,Matthew Riddle,Henry Martinez,15.0,0.0,74.0,158.0,2.0,3.0,0.0,140.0,0.0,67.0,169.0,0.0,1.0,0.0,0.0
2012-02-04,Rafael Natal,Michael Kuiper,15.0,0.0,36.0,72.0,6.0,16.0,2.0,384.0,1.0,30.0,62.0,0.0,0.0,0.0,222.0
2012-02-04,Dan Stittgen,Stephen Thompson,4.217,0.0,8.0,22.0,0.0,0.0,0.0,0.0,1.0,22.0,38.0,0.0,0.0,0.0,1.0
2012-01-28,Rashad Evans,Phil Davis,25.0,0.0,62.0,162.0,3.0,4.0,0.0,427.0,0.0,51.0,197.0,2.0,9.0,0.0,127.0
2012-01-28,Chael Sonnen,Michael Bisping,15.0,0.0,40.0,97.0,4.0,7.0,0.0,450.0,0.0,30.0,86.0,1.0,3.0,0.0,251.0
2012-01-28,Demian Maia,Chris Weidman,15.0,0.0,51.0,169.0,0.0,7.0,0.0,0.0,0.0,58.0,166.0,4.0,6.0,0.0,98.0
2012-01-28,Evan Dunham,Nik Lentz,10.0,0.0,68.0,97.0,2.0,2.0,1.0,293.0,0.0,39.0,76.0,2.0,8.0,0.0,58.0
2012-01-28,Mike Russow,Jon Olav Einemo,15.0,0.0,21.0,37.0,6.0,10.0,0.0,648.0,0.0,31.0,43.0,0.0,0.0,0.0,4.0
2012-01-28,Cub Swanson,George Roop,7.367,1.0,43.0,66.0,2.0,2.0,0.0,68.0,0.0,35.0,99.0,0.0,1.0,0.0,7.0
2012-01-28,Charles Oliveira,Eric Wisely,1.717,0.0,6.0,12.0,1.0,1.0,2.0,35.0,0.0,2.0,4.0,0.0,0.0,0.0,6.0
2012-01-28,Michael Johnson,Shane Roller,15.0,0.0,64.0,136.0,1.0,1.0,0.0,266.0,0.0,56.0,92.0,1.0,12.0,0.0,233.0
2012-01-28,Joey Beltran,Lavar Johnson,4.4,0.0,22.0,71.0,0.0,3.0,0.0,4.0,1.0,65.0,92.0,0.0,0.0,0.0,65.0
2012-01-28,Chris Camozzi,Dustin Jacoby,11.133,0.0,44.0,128.0,0.0,1.0,2.0,6.0,0.0,30.0,126.0,0.0,0.0,0.0,0.0
2012-01-20,Melvin Guillard,Jim Miller,3.067,0.0,16.0,26.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,1.0,3.0,1.0,59.0
2012-01-20,Duane Ludwig,Josh Neer,3.067,0.0,24.0,46.0,0.0,0.0,0.0,10.0,0.0,5.0,20.0,1.0,3.0,1.0,69.0
2012-01-20,Mike Easton,Jared Papazian,15.0,0.0,85.0,152.0,1.0,3.0,0.0,136.0,0.0,68.0,167.0,0.0,3.0,0.0,183.0
2012-01-20,Pat Barry,Christian Morecraft,3.633,1.0,12.0,13.0,0.0,0.0,0.0,25.0,0.0,3.0,19.0,2.0,3.0,1.0,81.0
2012-01-20,Jorge Rivera,Eric Schafer,6.517,0.0,6.0,17.0,0.0,0.0,0.0,58.0,0.0,6.0,9.0,2.0,5.0,0.0,276.0
2012-01-20,Kamal Shalorus,Khabib Nurmagomedov,12.133,0.0,13.0,44.0,0.0,2.0,0.0,5.0,1.0,35.0,77.0,3.0,9.0,1.0,359.0
2012-01-20,Charlie Brenneman,Daniel Roberts,15.0,0.0,24.0,26.0,2.0,5.0,0.0,790.0,0.0,3.0,11.0,0.0,1.0,3.0,19.0
2012-01-20,Fabricio Camoes,Tommy Hayden,4.05,0.0,6.0,13.0,1.0,4.0,1.0,67.0,0.0,7.0,21.0,2.0,3.0,0.0,79.0
2012-01-20,Daniel Pineda,Pat Schilling,1.617,0.0,19.0,24.0,1.0,1.0,1.0,45.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0
2012-01-20,Joseph Sandoval,Nick Denis,0.367,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,11.0,23.0,0.0,0.0,0.0,1.0
2012-01-14,Jose Aldo,Chad Mendes,4.983,1.0,11.0,23.0,0.0,0.0,0.0,2.0,0.0,13.0,23.0,0.0,7.0,0.0,55.0
2012-01-14,Vitor Belfort,Anthony Johnson,4.817,0.0,14.0,29.0,0.0,0.0,1.0,72.0,0.0,4.0,16.0,2.0,8.0,0.0,131.0
2012-01-14,Rousimar Palhares,Mike Massenzio,1.05,0.0,4.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0
2012-01-14,Erick Silva,Carlo Prater,0.483,0.0,8.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2012-01-14,Edson Barboza,Terry Etim,12.033,1.0,47.0,129.0,0.0,0.0,0.0,1.0,0.0,26.0,105.0,2.0,6.0,0.0,16.0
2012-01-14,Thiago Tavares,Sam Stout,15.0,0.0,50.0,128.0,2.0,11.0,0.0,142.0,0.0,45.0,172.0,0.0,0.0,0.0,21.0
2012-01-14,Gabriel Gonzaga,Ednaldo Oliveira,3.367,0.0,2.0,7.0,2.0,2.0,1.0,79.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
2012-01-14,Iuri Alcantara,Michihiro Omigawa,15.0,0.0,60.0,137.0,0.0,0.0,2.0,258.0,0.0,24.0,48.0,1.0,4.0,0.0,171.0
2012-01-14,Ricardo Funch,Mike Pyle,1.367,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,11.0,24.0,0.0,0.0,0.0,3.0
2012-01-14,Felipe Arantes,Antonio Carvalho,15.0,0.0,53.0,122.0,0.0,0.0,0.0,167.0,0.0,37.0,153.0,0.0,3.0,0.0,139.0
2011-12-30,Brock Lesnar,Alistair Overeem,2.433,0.0,6.0,18.0,0.0,1.0,0.0,0.0,1.0,19.0,24.0,0.0,0.0,0.0,17.0
2011-12-30,Nate Diaz,Donald Cerrone,15.0,0.0,238.0,362.0,0.0,2.0,0.0,64.0,0.0,96.0,182.0,0.0,0.0,0.0,5.0
2011-12-30,Jon Fitch,Johny Hendricks,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0
2011-12-30,Vladimir Matyushenko,Alexander Gustafsson,2.217,0.0,5.0,8.0,0.0,0.0,0.0,0.0,1.0,10.0,21.0,0.0,0.0,0.0,4.0
2011-12-30,Nam Phan,Jimy Hettes,15.0,0.0,16.0,42.0,0.0,0.0,0.0,35.0,0.0,81.0,115.0,11.0,20.0,2.0,712.0
2011-12-30,Ross Pearson,Junior Assuncao,15.0,0.0,52.0,89.0,1.0,1.0,0.0,116.0,0.0,43.0,69.0,3.0,18.0,0.0,340.0
2011-12-30,Anthony Njokuani,Danny Castillo,15.0,0.0,44.0,98.0,0.0,2.0,1.0,18.0,0.0,33.0,71.0,6.0,18.0,0.0,482.0
2011-12-30,Dong Hyun Kim,Sean Pierson,15.0,1.0,53.0,124.0,2.0,4.0,0.0,128.0,0.0,32.0,121.0,0.0,2.0,0.0,128.0
2011-12-30,Jacob Volkmann,Efrain Escudero,15.0,0.0,17.0,35.0,3.0,9.0,2.0,680.0,0.0,7.0,18.0,0.0,0.0,4.0,75.0
2011-12-30,Manvel Gamburyan,Diego Nunes,15.0,0.0,19.0,56.0,2.0,17.0,0.0,212.0,0.0,42.0,91.0,0.0,0.0,0.0,55.0
2011-12-10,Jon Jones,Lyoto Machida,9.433,1.0,24.0,53.0,1.0,2.0,1.0,86.0,0.0,13.0,38.0,0.0,1.0,0.0,0.0
2011-12-10,Frank Mir,Antonio Rodrigo Nogueira,3.633,0.0,6.0,8.0,1.0,2.0,1.0,72.0,0.0,21.0,27.0,0.0,1.0,1.0,110.0
2011-12-10,Tito Ortiz,Rogerio Nogueira,3.25,0.0,9.0,17.0,0.0,1.0,0.0,56.0,1.0,54.0,90.0,0.0,0.0,0.0,97.0
2011-12-10,Claude Patrick,Brian Ebersole,15.0,0.0,28.0,47.0,0.0,3.0,3.0,85.0,0.0,23.0,39.0,2.0,12.0,0.0,540.0
2011-12-10,Mark Hominick,Chan Sung Jung,0.117,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,10.0,0.0,0.0,0.0,3.0
2011-12-10,Krzysztof Soszynski,Igor Pokrajac,0.583,0.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,21.0,31.0,0.0,0.0,0.0,5.0
2011-12-10,Jared Hamman,Constantinos Philippou,3.183,0.0,9.0,25.0,0.0,1.0,0.0,5.0,3.0,21.0,32.0,1.0,1.0,1.0,47.0
2011-12-10,John Makdessi,Dennis Hallman,2.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,1.0,3.0,1.0,168.0
2011-12-10,Walel Watson,Yves Jabouin,15.0,0.0,47.0,163.0,0.0,1.0,2.0,75.0,0.0,33.0,90.0,2.0,6.0,0.0,102.0
2011-12-10,Mark Bocek,Nik Lentz,15.0,0.0,46.0,85.0,5.0,7.0,0.0,699.0,0.0,10.0,31.0,0.0,0.0,3.0,45.0
2011-12-10,Rich Attonito,Jake Hecht,6.167,0.0,17.0,27.0,1.0,2.0,0.0,243.0,0.0,33.0,47.0,0.0,1.0,0.0,13.0
2011-12-10,Mitch Clarke,John Cholish,9.6,0.0,17.0,131.0,0.0,3.0,0.0,17.0,0.0,55.0,80.0,1.0,6.0,0.0,172.0
2011-12-03,Michael Bisping,Jason Miller,13.567,0.0,102.0,192.0,0.0,0.0,0.0,192.0,0.0,27.0,119.0,1.0,11.0,0.0,149.0
2011-12-03,Diego Brandao,Dennis Bermudez,4.85,1.0,19.0,39.0,1.0,1.0,1.0,28.0,1.0,25.0,78.0,1.0,1.0,0.0,62.0
2011-12-03,TJ Dillashaw,John Dodson,1.9,0.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0,7.0,24.0,0.0,0.0,0.0,3.0
2011-12-03,Tony Ferguson,Yves Edwards,15.0,0.0,61.0,232.0,1.0,1.0,1.0,10.0,0.0,45.0,150.0,0.0,3.0,0.0,3.0
2011-12-03,Louis Gaudinot,Johnny Bedford,11.967,0.0,6.0,29.0,0.0,2.0,0.0,0.0,1.0,82.0,140.0,4.0,6.0,0.0,561.0
2011-12-03,Marcus Brimage,Stephen Bass,15.0,0.0,88.0,197.0,1.0,1.0,0.0,41.0,0.0,73.0,140.0,0.0,6.0,0.0,24.0
2011-12-03,Dustin Pague,John Albert,1.15,0.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0,21.0,34.0,0.0,0.0,0.0,47.0
2011-12-03,Roland Delorme,Josh Ferguson,10.367,1.0,36.0,53.0,2.0,5.0,2.0,89.0,0.0,34.0,58.0,0.0,1.0,0.0,300.0
2011-12-03,Steven Siler,Josh Clopton,15.0,0.0,72.0,133.0,0.0,1.0,2.0,23.0,0.0,43.0,62.0,4.0,6.0,0.0,465.0
2011-12-03,Bryan Caraway,Dustin Neace,8.633,0.0,23.0,53.0,3.0,3.0,1.0,184.0,0.0,18.0,55.0,0.0,1.0,1.0,55.0
2011-11-19,Mauricio Rua,Dan Henderson,25.0,0.0,96.0,194.0,5.0,10.0,1.0,547.0,1.0,77.0,141.0,1.0,4.0,1.0,266.0
2011-11-19,Wanderlei Silva,Cung Le,9.817,1.0,43.0,104.0,0.0,0.0,0.0,13.0,0.0,32.0,81.0,0.0,1.0,0.0,0.0
2011-11-19,Urijah Faber,Brian Bowles,6.45,1.0,36.0,61.0,1.0,1.0,1.0,141.0,0.0,13.0,68.0,0.0,0.0,0.0,0.0
2011-11-19,Rick Story,Martin Kampmann,15.0,0.0,61.0,170.0,1.0,3.0,0.0,36.0,0.0,38.0,147.0,3.0,9.0,1.0,295.0
2011-11-19,Stephan Bonnar,Kyle Kingsbury,15.0,0.0,36.0,74.0,4.0,6.0,1.0,638.0,0.0,31.0,53.0,0.0,0.0,0.0,58.0
2011-11-19,Ryan Bader,Jason Brilz,1.283,1.0,6.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0
2011-11-19,Michael McDonald,Alex Soto,0.933,2.0,12.0,24.0,0.0,0.0,0.0,7.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0
2011-11-19,Tom Lawlor,Chris Weidman,2.117,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,1.0,1.0,87.0
2011-11-19,Gleison Tibau,Rafael Dos Anjos,15.0,0.0,56.0,128.0,2.0,4.0,0.0,104.0,0.0,25.0,96.0,0.0,8.0,0.0,121.0
2011-11-19,Miguel Torres,Nick Pace,15.0,0.0,64.0,122.0,0.0,1.0,0.0,203.0,0.0,31.0,69.0,1.0,3.0,0.0,184.0
2011-11-19,Matt Brown,Seth Baczynski,5.7,0.0,19.0,34.0,1.0,1.0,0.0,56.0,0.0,17.0,49.0,1.0,5.0,1.0,162.0
2011-11-19,Danny Castillo,Shamar Bailey,4.867,0.0,22.0,34.0,3.0,3.0,0.0,275.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0
2011-11-12,Cain Velasquez,Junior Dos Santos,1.067,0.0,7.0,14.0,0.0,1.0,0.0,0.0,1.0,8.0,13.0,0.0,0.0,0.0,8.0
2011-11-12,Clay Guida,Benson Henderson,15.0,0.0,11.0,40.0,2.0,9.0,4.0,167.0,1.0,40.0,89.0,2.0,7.0,0.0,447.0
2011-11-12,Dustin Poirier,Pablo Garza,6.533,0.0,17.0,47.0,1.0,1.0,1.0,175.0,0.0,14.0,34.0,0.0,2.0,1.0,0.0
2011-11-12,Cub Swanson,Ricardo Lamas,7.267,0.0,17.0,43.0,1.0,1.0,1.0,42.0,0.0,9.0,30.0,2.0,4.0,1.0,175.0
2011-11-12,DaMarques Johnson,Clay Harvison,1.567,1.0,6.0,20.0,0.0,0.0,0.0,2.0,0.0,6.0,21.0,0.0,0.0,0.0,0.0
2011-11-12,Norifumi Yamamoto,Darren Uyenoyama,15.0,0.0,15.0,28.0,1.0,4.0,0.0,250.0,0.0,15.0,18.0,2.0,3.0,1.0,348.0
2011-11-12,Mackens Semerzier,Robert Peralta,11.9,0.0,50.0,92.0,1.0,5.0,0.0,271.0,2.0,39.0,99.0,0.0,0.0,0.0,23.0
2011-11-12,Alex Caceres,Cole Escovedo,15.0,0.0,102.0,174.0,0.0,0.0,1.0,51.0,0.0,24.0,58.0,2.0,4.0,0.0,115.0
2011-11-12,Mike Pierce,Paul Bradley,15.0,0.0,75.0,144.0,0.0,1.0,0.0,37.0,0.0,63.0,145.0,0.0,4.0,0.0,64.0
2011-11-12,Aaron Rosa,Matt Lucas,15.0,0.0,59.0,99.0,0.0,0.0,0.0,53.0,0.0,19.0,39.0,1.0,10.0,0.0,410.0
2011-11-05,Chris Leben,Mark Munoz,10.0,0.0,12.0,35.0,2.0,2.0,2.0,86.0,0.0,39.0,74.0,5.0,9.0,0.0,377.0
2011-11-05,Brad Pickett,Renan Barao,4.15,0.0,10.0,56.0,0.0,0.0,0.0,0.0,1.0,37.0,98.0,0.0,1.0,1.0,45.0
2011-11-05,Thiago Alves,Papy Abedi,3.533,1.0,25.0,45.0,0.0,0.0,1.0,31.0,0.0,14.0,38.0,0.0,0.0,0.0,41.0
2011-11-05,Cyrille Diabate,Anthony Perosh,8.15,0.0,17.0,37.0,0.0,0.0,0.0,15.0,0.0,17.0,38.0,2.0,6.0,3.0,244.0
2011-11-05,Terry Etim,Edward Faaloloto,0.283,0.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0
2011-11-05,John Maguire,Justin Edwards,15.0,0.0,27.0,38.0,6.0,9.0,2.0,557.0,1.0,28.0,64.0,0.0,2.0,1.0,114.0
2011-11-05,Rob Broughton,Philip De Fries,15.0,0.0,29.0,40.0,0.0,0.0,2.0,161.0,0.0,14.0,23.0,3.0,5.0,0.0,658.0
2011-11-05,Michihiro Omigawa,Jason Young,15.0,0.0,25.0,59.0,4.0,10.0,3.0,490.0,0.0,32.0,115.0,2.0,3.0,0.0,49.0
2011-11-05,Chris Cope,Che Mills,0.667,0.0,1.0,10.0,0.0,1.0,0.0,0.0,2.0,11.0,16.0,0.0,0.0,0.0,7.0
2011-11-05,Chris Cariaso,Vaughan Lee,15.0,0.0,52.0,89.0,2.0,3.0,1.0,381.0,0.0,29.0,56.0,4.0,9.0,2.0,336.0
